product_substance_id,product_id,substance_id,raw_name,standardized_name,chinese_name,english_name,salt_ester_hydrate_form,base_substance_group,amount_raw,amount,unit,role,formulation_function,role_assignment_method,source_id,confirmed
PS-P000826-002,P000826,S00018,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L-,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000826-003,P000826,S00226,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,0.02,0.020000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000826-004,P000826,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000852-001,P000852,S00082,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOGLICIC ACID,20.00,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000853-001,P000853,S00216,N-ACETYL-ASPARTYL-GLUTAMIC ACID MAGNESIUM SALT,N-ACETYL-ASPARTYL-GLUTAMIC ACID MAGNESIUM SALT,,N-ACETYL-ASPARTYL-GLUTAMIC ACID MAGNESIUM SALT,N-ACETYL-ASPARTYL-GLUTAMIC ACID MAGNESIUM SALT,N-ACETYL-ASPARTYL-GLUTAMIC ACID MAGNESIUM SALT,60.0,60.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000854-001,P000854,S00147,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),,GENTAMICIN (AS SULFATE),GENTAMICIN (AS SULFATE),GENTAMICIN,(5MG) ,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000855-001,P000855,S00006,ALLANTOIN,ALLANTOIN,,ALLANTOIN,ALLANTOIN,ALLANTOIN,0.100,0.100000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000855-002,P000855,S00155,GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),,GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM (EQ TO DIPOTASSIUM GLYCYRRHIZINATE),GLYCYRRHIZINATE DIPOTASSIUM,0.080,0.080000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000855-003,P000855,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,0.010,0.010000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000855-004,P000855,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,0.100,0.100000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000856-001,P000856,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,0.04,0.040000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000856-002,P000856,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,0.10,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000856-003,P000856,S00321,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),,TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID),TAURINE,1.00,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000856-004,P000856,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,1.00,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000857-001,P000857,S00096,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE,0.5,0.500000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000857-002,P000857,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(5MG) 3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000934-001,P000934,S00025,BENOXINATE HCL,BENOXINATE HCL,,BENOXINATE HCL,BENOXINATE HCL,BENOXINATE HCL,4,4.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000935-001,P000935,S00086,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,CYCLOPENTOLATE HCL,,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000936-001,P000936,S00319,SUPROFEN (MADOCIL),SUPROFEN (MADOCIL),,SUPROFEN (MADOCIL),SUPROFEN (MADOCIL),SUPROFEN,10.5,10.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000937-001,P000937,S00082,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),CROMOGLICIC ACID,20,20.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000938-001,P000938,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,3.5,3.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000938-002,P000938,S00260,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,10000,10000.000000,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000938-003,P000938,S00090,DEXAMETHASONE,DEXAMETHASONE,,DEXAMETHASONE,DEXAMETHASONE,DEXAMETHASONE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000939-001,P000939,S00229,NORFLOXACIN (BACCIDAL),NORFLOXACIN (BACCIDAL),,NORFLOXACIN (BACCIDAL),NORFLOXACIN (BACCIDAL),NORFLOXACIN,3,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000940-001,P000940,S00190,LEVOBUNOLOL HCL,LEVOBUNOLOL HCL,,LEVOBUNOLOL HCL,LEVOBUNOLOL HCL,LEVOBUNOLOL HCL,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000941-001,P000941,S00099,DEXAMETHASONE SODIUM SULFOBENZOATE M-,DEXAMETHASONE SODIUM SULFOBENZOATE M-,,DEXAMETHASONE SODIUM SULFOBENZOATE M-,DEXAMETHASONE SODIUM SULFOBENZOATE M-,DEXAMETHASONE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000942-001,P000942,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,0.5,0.500000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000942-002,P000942,S00225,NEOMYCIN SULFATE,NEOMYCIN SULFATE,,NEOMYCIN SULFATE,NEOMYCIN SULFATE,NEOMYCIN,0.5,0.500000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000942-003,P000942,S00247,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,0.125,0.125000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000942-004,P000942,S00228,NITROFURAZONE,NITROFURAZONE,,NITROFURAZONE,NITROFURAZONE,NITROFURAZONE,0.02,0.020000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000943-001,P000943,S00260,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,POLYMYXIN B SULFATE,6000,6000.000000,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000943-002,P000943,S00225,NEOMYCIN SULFATE,NEOMYCIN SULFATE,,NEOMYCIN SULFATE,NEOMYCIN SULFATE,NEOMYCIN,AS BASE      3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000944-001,P000944,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,3.42,3.420000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000945-001,P000945,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,6.84,6.840000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001018-001,P001018,S00108,DIPIVEFRIN HCL,DIPIVEFRIN HCL,,DIPIVEFRIN HCL,DIPIVEFRIN HCL,DIPIVEFRIN HCL,1.0,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001019-001,P001019,S00263,POLYVINYL ALCOHOL,POLYVINYL ALCOHOL,,POLYVINYL ALCOHOL,POLYVINYL ALCOHOL,POLYVINYL ALCOHOL,,14.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P001019-002,P001019,S00270,POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE),POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE),,POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE),POVIDONE (EQ TO POLYVINYL PYRROLIDONE)( EQ TO PVP ) ( EQ TO POLYVIDONE)(EQ TO POLYVINYLPYRROLIDONE),POVIDONE,,6.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P001020-001,P001020,S00358,ZINC SULFATE,ZINC SULFATE,,ZINC SULFATE,ZINC SULFATE,ZINC SULFATE,2.5,2.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001020-002,P001020,S00247,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,PHENYLEPHRINE HCL,1.2,1.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001021-001,P001021,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.12,0.120000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000003-001,P000003,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000003-002,P000003,S00063,CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),,CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),CHLOROBUTANOL (TRICHLORISOBUTYLIC ALCOHOL),CHLOROBUTANOL,5,5.000000,MG,preservative,防腐劑／保存劑,rule_based,SRC002,false
PS-P000003-003,P000003,S00243,PANTOTHENATE CALCIUM,PANTOTHENATE CALCIUM,,PANTOTHENATE CALCIUM,PANTOTHENATE CALCIUM,PANTOTHENATE CALCIUM,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000003-004,P000003,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,1,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000004-001,P000004,S00315,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,SULFACETAMIDE SODIUM,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000005-001,P000005,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000005-002,P000005,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000005-003,P000005,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000005-004,P000005,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000005-005,P000005,S00244,PANTOTHENYL ALCOHOL D-,PANTOTHENYL ALCOHOL D-,,PANTOTHENYL ALCOHOL D-,PANTOTHENYL ALCOHOL D-,PANTOTHENYL ALCOHOL D-,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000059-001,P000059,S00116,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,ECHOTHIOPHATE IODIDE,6.25,6.250000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000060-001,P000060,S00326,TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),,TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),TETRACYCLINE HCL (EQ TO TETRACYCLINE HYDROCHLORIDE),TETRACYCLINE HCL,50,50.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000061-001,P000061,S00222,NEOMYCIN (FRADIOMYCIN),NEOMYCIN (FRADIOMYCIN),,NEOMYCIN (FRADIOMYCIN),NEOMYCIN (FRADIOMYCIN),NEOMYCIN,17.5,17.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000061-002,P000061,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,50.0,50.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000062-001,P000062,S00318,SULFISOMIDINE,SULFISOMIDINE,,SULFISOMIDINE,SULFISOMIDINE,SULFISOMIDINE,100,100.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001242-001,P001242,S00087,CYCLOSPORIN,CYCLOSPORIN,,CYCLOSPORIN,CYCLOSPORIN,CYCLOSPORIN,,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001243-001,P001243,S00115,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE HYDROCHLORIDE,,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE,,22.260000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001244-001,P001244,S00115,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE HYDROCHLORIDE,,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE,(eq. to Dorzolamide......20mg),22.300000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001244-002,P001244,S00334,TIMOLOL MALEATE,TIMOLOL MALEATE,,TIMOLOL MALEATE,TIMOLOL MALEATE,TIMOLOL,(eq. to Timolol......5mg),6.830000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001245-001,P001245,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,(Atropine Sulphate),0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001245-002,P001245,S00019,ATROPINE SULFATE,ATROPINE SULFATE,,ATROPINE SULFATE,ATROPINE SULFATE,ATROPINE,(Atropine Sulphate),0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001246-001,P001246,S00170,HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),,HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),HYDROXYPROPYLMETHYLCELLULOSE(EQ TO HYPROMELLOSE)(HPMC),HYPROMELLOSE,Hydroxypropylmethylcellulose (HPMC) 50cps,5.000000,MG,viscosity_agent,黏度調節劑,rule_based,SRC002,false
PS-P001247-001,P001247,S00138,FLUOROMETHOLONE,FLUOROMETHOLONE,,FLUOROMETHOLONE,FLUOROMETHOLONE,FLUOROMETHOLONE,,0.200000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001248-001,P001248,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,,3.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001248-002,P001248,S00084,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),,CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN (VIT B12),CYANOCOBALAMIN,,0.050000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001248-003,P001248,S00284,PYRIDOXINE HCL,PYRIDOXINE HCL,,PYRIDOXINE HCL,PYRIDOXINE HCL,PYRIDOXINE HCL,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001248-004,P001248,S00240,PANTHENOL,PANTHENOL,,PANTHENOL,PANTHENOL,PANTHENOL,,1.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P001248-005,P001248,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,,0.100000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000083-001,P000083,S00163,HYDROCORTISONE (CAPROATE),HYDROCORTISONE (CAPROATE),,HYDROCORTISONE (CAPROATE),HYDROCORTISONE (CAPROATE),HYDROCORTISONE,(6.3MG) 5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000083-002,P000083,S00057,CHLORAMPHENICOL,CHLORAMPHENICOL,,CHLORAMPHENICOL,CHLORAMPHENICOL,CHLORAMPHENICOL,2,2.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000084-001,P000084,S00018,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),,ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L- ( EQ TO MAGNESIUM POTASSIUM L-ASPARTATE),ASPARTATE POTASSIUM MAGNESIUM L-,2.0,2.000000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000084-002,P000084,S00066,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE,10.0,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000084-003,P000084,S00356,ZINC (ZINC SULFATE),ZINC (ZINC SULFATE),,ZINC (ZINC SULFATE),ZINC (ZINC SULFATE),ZINC,0.1,0.100000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000084-004,P000084,S00069,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),,CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE SODIUM (EQ TO SODIUM CHONDROITIN SULFATE ),CHONDROITIN SULFATE,0.3,0.300000,GM,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000084-005,P000084,S00350,VITAMIN A PALMITATE,VITAMIN A PALMITATE,,VITAMIN A PALMITATE,VITAMIN A PALMITATE,VITAMIN A PALMITATE,"30,000",,I.U.,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000087-001,P000087,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,(MICRONIZED) 5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000088-001,P000088,S00218,NAPHAZOLINE HCL,NAPHAZOLINE HCL,,NAPHAZOLINE HCL,NAPHAZOLINE HCL,NAPHAZOLINE,0.03,0.030000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000089-001,P000089,S00134,FLAVINEADENINE DINUCLEOTIDE SODIUM,FLAVINEADENINE DINUCLEOTIDE SODIUM,,FLAVINEADENINE DINUCLEOTIDE SODIUM,FLAVINEADENINE DINUCLEOTIDE SODIUM,FLAVINEADENINE DINUCLEOTIDE SODIUM,0.5,0.500000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000089-002,P000089,S00068,CHONDROITIN SULFATE,CHONDROITIN SULFATE,,CHONDROITIN SULFATE,CHONDROITIN SULFATE,CHONDROITIN SULFATE,10,10.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000117-001,P000117,S00164,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,5,5.000000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000117-002,P000117,S00224,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),,NEOMYCIN (SULFATE),NEOMYCIN (SULFATE),NEOMYCIN,(5MG) 3.5,,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
PS-P000118-001,P000118,S00096,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),,DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE PHOSPHATE (SODIUM),DEXAMETHASONE,2.5,2.500000,MG,buffer,緩衝劑,rule_based,SRC002,false
PS-P000118-002,P000118,S00225,NEOMYCIN SULFATE,NEOMYCIN SULFATE,,NEOMYCIN SULFATE,NEOMYCIN SULFATE,NEOMYCIN,8.75,8.750000,MG,active,治療性有效成分（排除已辨識賦形劑後）,rule_based,SRC002,false
