product_id,license_number,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,ophthalmic_inclusion_evidence,legal_category,therapeutic_class,applicant,manufacturer,indication_raw,license_status,license_expiry_date,status_checked_at,default_include_in_search,default_include_in_statistics,preservative_free_status,preservative_free_evidence,source_id,verified_at
P001257,衛部藥製字第061029號,"""信東""硫酸阿托品眼藥水0.01%","Atropine Sulfate Eye Drops 0.01% ""TBC""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,信東生技股份有限公司,信東生技股份有限公司,散瞳及睫狀肌麻痺。,有效,2026/11/22,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001258,衛部藥製字第061047號,睛凝人工淚液,Ginring Hydrogel Eye Drops,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,artificial tears and other indifferent preparations,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,有效,2026/12/23,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001259,衛部藥製字第061051號,新一點靈晶靚點眼液,"""New I-Ten-Rin"" Twinkle eye drops",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,zinc compounds,新一點靈企業股份有限公司,溫士頓醫藥股份有限公司,暫時緩解因輕微眼部刺激所引起之不適。,有效,2027/01/11,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001260,衛部藥製字第061054號,新一點靈玻潤人工淚液,"Boren Artificial Tears ""New I-Ten-Rin""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,Other ophthalmologicals,新一點靈企業股份有限公司,溫士頓醫藥股份有限公司,暫時緩解因眼睛乾澀所引起灼熱感與刺激感。,有效,2027/01/18,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001261,衛部藥製字第061068號,善瞳眼藥水0.01%,Santone Ophthalmic Solution 0.01%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,散瞳及睫狀肌麻痺。,有效,2027/02/14,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001262,衛部藥製字第061094號,倍舒炎滴眼液,Besoen Eye Drops,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,betamethasone,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,眼瞼炎、結膜炎、角膜炎、鞏膜炎、虹彩炎等之炎症性眼科疾患。,有效,2027/04/01,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001263,衛部藥製字第061118號,"""五福""樂托品點眼液單支裝0.01%","""Wu Fu"" Latropine Eye Drops 0.01% SDU",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,五福化學製藥股份有限公司,五福化學製藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2027/05/27,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001264,衛部藥製字第061137號,"""派頓""亞托平眼藥水0.05%","Atropine Ophthalmic Solution 0.05% ""Patron""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2027/07/14,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001265,衛部藥製字第061138號,"""派頓""亞托平眼藥水0.01%","Atropine Ophthalmic Solution 0.01% ""Patron""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2027/07/14,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001266,衛部藥製字第061187號,"""豐田""視又明眼藥水","Wellsight Eye Drops ""H.T.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,豐田藥品股份有限公司,應元化學製藥股份有限公司,散瞳及睫狀肌麻痺。,有效,2027/12/01,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001267,衛部藥製字第061457號,必目寧眼藥水0.2%,Brimonin Ophthalmic Solution 0.2%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,brimonidine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,開放角隅青光眼或高眼壓。,有效,2028/05/12,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001268,衛部藥製字第061475號,必目寧複方眼藥水,Cobrimonin Ophthalmic Solution,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,"timolol, combinations",溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,適用於慢性隅角開放性青光眼及慢性隅角閉鎖性青光眼合併已接受為暢通的周邊虹膜切除術或高眼壓病人，當以上病患使用單方降眼壓製劑控制效果不佳時，本品可作為降眼壓之用。,有效,2028/06/08,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001269,衛部藥製字第061517號,水潤澤眼藥水,Moisture Eye Drops,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,Parasympathomimetics,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,眼睛疲勞。,有效,2028/09/25,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001270,衛部藥製字第061537號,"""杏輝""阿托明眼藥水0.01%","Atropine Eye Drops 0.01% ""Sinphar""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,散瞳及睫狀肌麻痺。,有效,2028/11/07,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001271,衛部藥製字第061569號,碧露眼藥水,Marineeye-A Eye Lotion,眼用液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,"naphazoline, combinations",順仁西藥行,五福化學製藥股份有限公司,暫時緩解因輕微眼部刺激所引起之不適、或眼睛紅，眼睛癢，眼睛疲勞。,有效,2028/12/25,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001272,衛部藥製字第061570號,睛明露眼藥水,Neo-Chmi Eye lotion,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,Other ophthalmologicals,順仁西藥行,五福化學製藥股份有限公司,眼睛癢、眼睛疲勞,有效,2028/12/25,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001273,衛部藥製字第061580號,"""五福""樂托品點眼液單支裝0.05%","""Wu Fu""Latropine Eye Drops 0.05% SDU",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,五福化學製藥股份有限公司,五福化學製藥股份有限公司,散瞳、睫狀肌麻痺,有效,2029/01/19,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001274,衛部藥製字第061842號,"""應元""安妥眼藥水0.05%","Antol Eye Drops 0.05% ""Y.Y.""",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,應元化學製藥股份有限公司,應元化學製藥股份有限公司,散瞳、睫狀肌麻痺,有效,2029/05/09,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001275,衛部藥製字第061845號,欣克炎眼藥水,Xinclame Ophthalmic Solution,外用液劑,ophthalmic_solution,由官方品名及適應症判定,ophthalmic,product_name_and_indication_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,moxifloxacin,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,"治療下列微生物具感受性的菌株所引起的細菌性結膜炎。
好氧性革蘭氏陽性菌：Corynebacterium Species、Micrococcus Luteus、Staphylococcus Aureus、Staphylococcus Epidermidis、Staphylococcus Haemolyticus、Staphylococcus Hominis、Staphylococcus Warneri、Streptococcus Pneumoniae、Streptococcus Viridans Group。
好氧性革蘭氏陰性菌：Acinetobacter Lwoffii、Haemophilus Influenzae、Haemophilus、Parainfluenzae。
其他：Chlamydia Trachomatis。對此細菌有效性的研究少於10個感染數。",有效,2029/05/17,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001276,衛部藥製字第061858號,"""杏輝""露光眼藥水１０毫克/毫升（挫匹卡邁）","Sintropic Ophthalmic Solution 10mg/Ml ""Snphar""(Tropicamide)",點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,限由醫師使用,待分類,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,瞳孔放大、睫狀肌麻痺作用（作為眼底檢查或暫時性睫狀肌麻痺時作用）。,有效,2029/07/18,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001277,衛部藥製字第061872號,可特樂點眼液,Ketolaku Ophthalmic solution,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,ketorolac,五福化學製藥股份有限公司,五福化學製藥股份有限公司,暫時緩解由季節性過敏性結膜炎引發之眼部搔癢、白內障手術後之眼部發炎。,有效,2029/09/03,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001278,衛部藥製字第061879號,“麥迪森”亞妥明眼藥水 0.025%,“AIM” Atropine Eye Drops 0.025%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,散瞳及睫狀肌麻痺。,有效,2029/10/08,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001279,衛部藥製字第061886號,睫舒瞳眼藥水,Tropica-P ,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,"tropicamide, combinations",溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2029/10/18,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001280,衛部藥製字第061901號,善瞳眼藥水0.05%,Santone Ophthalmic Solution 0.05%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,散瞳、睫狀肌麻痺。,有效,2029/11/26,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001281,衛部藥製字第061930號,必目寧眼藥水0.15%,Brimonin Ophthalmic Solution 0.15%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,brimonidine,溫士頓醫藥股份有限公司,溫士頓醫藥股份有限公司,隅角開放性青光眼或高眼壓。,有效,2030/02/11,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001282,衛部藥製字第061962號,“麥迪森”亞妥明眼藥水0.05%,“AIM”Atropine Eye Drops 0.05%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,atropine,麥迪森醫藥股份有限公司,麥迪森醫藥股份有限公司桃園廠,散瞳、睫狀肌麻痺,有效,2030/04/16,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001283,衛部藥製字第062099號,舒淚點眼液 5%,Hydravue Ophthalmic Solution 5%,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,lifitegrast,信東生技股份有限公司,信東生技股份有限公司,治療乾眼症的徵象及症狀。,有效,2031/01/05,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001284,衛部藥製字第062141號,樂敦乾眼保濕人工淚液,Rohto Dry Eye Relief Artificial Tears,點眼液劑,ophthalmic_solution,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,醫師藥師藥劑生指示藥品,待分類,台灣曼秀雷敦股份有限公司,麥迪森醫藥股份有限公司桃園廠,暫時緩解因眼睛乾澀所引起的灼熱感與刺激感。暫時緩解因配戴隱形眼鏡造成之不適。,有效,2031/03/20,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
P001285,衛部藥製字第062373號,倍可洛舒點眼懸液0.05%,BYQLOVI Ophthalmic Suspension 0.05%,點眼懸液劑,ophthalmic_suspension,由官方劑型判定,ophthalmic,dosage_form_explicitly_ophthalmic; TFDA license dataset SRC001,須由醫師處方使用,待分類,台新藥股份有限公司,益邦製藥股份有限公司桃園廠,治療眼科手術引起之疼痛與發炎。,有效,2031/06/04,2026-07-10,true,true,unknown,官方開放欄位未明確證實無保存劑；未列出保存劑不得推定為無保存劑,SRC001,2026-07-10
