product_id,substance_id,raw_name,normalized_name,base_substance_group,strength_raw,numerator_value,numerator_unit,denominator_value,denominator_unit,display_concentration,normalized_value_per_ml,concentration_normalized,normalization_status,concentration_status,parsing_rule,confidence,role,confirmation_status,source_id
oral_liquid_00015,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.1 MG,0.1,mg,1,mL,0.1 mg/mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00015,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00016,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 12 MG,12,mg,1,mL,12 mg/mL,12,12 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00016,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.12 MG,0.12,mg,1,mL,0.12 mg/mL,0.12,0.12 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00016,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.48 MG,0.48,mg,1,mL,0.48 mg/mL,0.48,0.48 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00016,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONTAINS: POTASSIUM GUAIACOLSULFONATE 3 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00016,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.5 MG,1.5,mg,1,mL,1.5 mg/mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00017,sub_tfda_4800001010,DEXTROMETHORPHAN HBR,dextromethorphan hbr,dextromethorphan hbr,EACH ML CONTAINS: DEXTROMETHORPHAN HBR 1.5 MG,1.5,mg,1,mL,1.5 mg/mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00017,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 2 MG,2,mg,1,mL,2 mg/mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00017,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONTAINS: POTASSIUM GUAIACOLSULFONATE 8.3 MG,8.3,mg,1,mL,8.3 mg/mL,8.3,8.3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00018,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 8.3 MG,8.3,mg,1,mL,8.3 mg/mL,8.3,8.3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00018,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.069 MG,0.069,mg,1,mL,0.069 mg/mL,0.069,0.069 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00018,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.27 MG,0.27,mg,1,mL,0.27 mg/mL,0.27,0.27 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00018,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00019,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 12.000000 MG,12,mg,1,mL,12 mg/mL,12,12 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00019,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.120000 MG,0.12,mg,1,mL,0.12 mg/mL,0.12,0.12 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00019,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.480000 MG,0.48,mg,1,mL,0.48 mg/mL,0.48,0.48 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00019,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONTAINS: POTASSIUM GUAIACOLSULFONATE 3.000000 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00019,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.500000 MG,1.5,mg,1,mL,1.5 mg/mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00020,sub_tfda_2808800110,CODEINE PHOSPHATE,codeine phosphate,codeine phosphate,EACH ML CONTAINS: CODEINE PHOSPHATE 0.48 MG,0.48,mg,1,mL,0.48 mg/mL,0.48,0.48 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00020,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 1 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00020,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.2 MG,0.2,mg,1,mL,0.2 mg/mL,0.2,0.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00020,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONTAINS: POTASSIUM GUAIACOLSULFONATE 3 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00020,sub_tfda_4800003601,PLATYCODON EXTRACT,platycodon extract,platycodon extract,EACH ML CONTAINS: PLATYCODON EXTRACT (FLUID) 0.06 ML,0.06,mL,1,mL,0.06 mL/mL,0.06,0.06 mL/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00021,sub_tfda_4800001010,DEXTROMETHORPHAN HBR,dextromethorphan hbr,dextromethorphan hbr,EACH ML CONAINS: DEXTROMETHORPHAN HBR 1.5 MG,1.5,mg,1,mL,1.5 mg/mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00021,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONAINS: DL-METHYLEPHEDRINE HCL 2 MG,2,mg,1,mL,2 mg/mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00021,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONAINS: POTASSIUM GUAIACOLSULFONATE 8.33 MG,8.33,mg,1,mL,8.33 mg/mL,8.33,8.33 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00022,sub_tfda_4800001810,AMBROXOL HYDROCHLORIDE,ambroxol hydrochloride,ambroxol hydrochloride,EACH ML CONTAINS: AMBROXOL HYDROCHLORIDE 3.0 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00023,sub_tfda_4800001420,GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN),guaiacol glyceryl ether (eq to guaifenesin),guaiacol glyceryl ether (eq to guaifenesin),EACH ML CONTAINS: GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN) 1.245 MG,1.245,mg,1,mL,1.245 mg/mL,1.245,1.245 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00023,sub_tfda_9200004401,GLYCYRRHIZA EXTRACT,glycyrrhiza extract,glycyrrhiza extract,EACH ML CONTAINS: GLYCYRRHIZA EXTRACT 3 MG,3,mg,1,mL,3 mg/mL,3,3 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00023,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.06 MG,0.06,mg,1,mL,0.06 mg/mL,0.06,0.06 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00023,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.2475 MG,0.248,mg,1,mL,0.248 mg/mL,0.248,0.248 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00023,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 0.75 MG,0.75,mg,1,mL,0.75 mg/mL,0.75,0.75 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00023,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 7.5 MG,7.5,mg,1,mL,7.5 mg/mL,7.5,7.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_5656900720,THIOCTIC ACID AMIDE (THIOCTAMIDE),thioctic acid amide (thioctamide),thioctic acid amide (thioctamide),EACH ML CONTAINS: THIOCTIC ACID AMIDE (THIOCTAMIDE) 0.100000 MG,0.1,mg,1,mL,0.1 mg/mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_8810200752,RIBOFLAVIN-5-PHOSPHATE SODIUM,riboflavin-5-phosphate sodium,riboflavin-5-phosphate sodium,EACH ML CONTAINS: RIBOFLAVIN-5-PHOSPHATE SODIUM 0.025000 MG,0.025,mg,1,mL,0.025 mg/mL,0.025,0.025 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_8810101001,THIAMINE MONONITRATE,thiamine mononitrate,thiamine mononitrate,EACH ML CONTAINS: THIAMINE MONONITRATE 0.100000 MG,0.1,mg,1,mL,0.1 mg/mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_8810600300,PYRIDOXINE HCL,pyridoxine hcl,pyridoxine hcl,EACH ML CONTAINS: PYRIDOXINE HCL 0.100000 MG,0.1,mg,1,mL,0.1 mg/mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_8816000102,ASCORBIC ACID,ascorbic acid,ascorbic acid,EACH ML CONTAINS: ASCORBIC ACID 4.000000 MG,4,mg,1,mL,4 mg/mL,4,4 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_8810000330,NICOTINAMIDE,nicotinamide,nicotinamide,EACH ML CONTAINS: NICOTINAMIDE 0.100000 MG,0.1,mg,1,mL,0.1 mg/mL,0.1,0.1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00024,sub_tfda_8813000105,INOSITOL,inositol,inositol,EACH ML CONTAINS: INOSITOL 0.500000 MG,0.5,mg,1,mL,0.5 mg/mL,0.5,0.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 10 MG,10,mg,1,mL,10 mg/mL,10,10 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_4800001010,DEXTROMETHORPHAN HBR,dextromethorphan hbr,dextromethorphan hbr,EACH ML CONTAINS: DEXTROMETHORPHAN HBR 0.5 MG,0.5,mg,1,mL,0.5 mg/mL,0.5,0.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.125 MG,0.125,mg,1,mL,0.125 mg/mL,0.125,0.125 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.5 MG,0.5,mg,1,mL,0.5 mg/mL,0.5,0.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_4800002800,POTASSIUM GUAIACOLSULFONATE,potassium guaiacolsulfonate,potassium guaiacolsulfonate,EACH ML CONTAINS: POTASSIUM GUAIACOLSULFONATE 2.843 MG,2.843,mg,1,mL,2.843 mg/mL,2.843,2.843 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_2820000400,CAFFEINE,caffeine,caffeine,EACH ML CONTAINS: CAFFEINE 1.5 MG,1.5,mg,1,mL,1.5 mg/mL,1.5,1.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00025,sub_tfda_9200004401,GLYCYRRHIZA EXTRACT,glycyrrhiza extract,glycyrrhiza extract,EACH ML CONTAINS: GLYCYRRHIZA EXTRACT 3.334 MG,3.334,mg,1,mL,3.334 mg/mL,3.334,3.334 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00026,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 14.940000 MG,14.94,mg,1,mL,14.94 mg/mL,14.94,14.94 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00026,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.490000 MG,0.49,mg,1,mL,0.49 mg/mL,0.49,0.49 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00026,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.124000 MG,0.124,mg,1,mL,0.124 mg/mL,0.124,0.124 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00026,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.800000 MG,1.8,mg,1,mL,1.8 mg/mL,1.8,1.8 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00027,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 15.00 MG,15,mg,1,mL,15 mg/mL,15,15 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00027,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.24 MG,1.24,mg,1,mL,1.24 mg/mL,1.24,1.24 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00027,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.124 MG,0.124,mg,1,mL,0.124 mg/mL,0.124,0.124 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00027,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 1.00 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00028,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 15 MG,15,mg,1,mL,15 mg/mL,15,15 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00028,sub_tfda_4800001010,DEXTROMETHORPHAN HBR,dextromethorphan hbr,dextromethorphan hbr,EACH ML CONTAINS: DEXTROMETHORPHAN HBR 0.74 MG,0.74,mg,1,mL,0.74 mg/mL,0.74,0.74 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00028,sub_tfda_4800001420,GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN),guaiacol glyceryl ether (eq to guaifenesin),guaiacol glyceryl ether (eq to guaifenesin),EACH ML CONTAINS: GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN) 3.75 MG,3.75,mg,1,mL,3.75 mg/mL,3.75,3.75 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00028,sub_tfda_1212001813,DL-METHYLEPHEDRINE HCL,dl-methylephedrine hcl,dl-methylephedrine hcl,EACH ML CONTAINS: DL-METHYLEPHEDRINE HCL 0.5 MG,0.5,mg,1,mL,0.5 mg/mL,0.5,0.5 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00028,sub_tfda_0400000813,DL-CHLORPHENIRAMINE MALEATE,dl-chlorpheniramine maleate,dl-chlorpheniramine maleate,EACH ML CONTAINS: DL-CHLORPHENIRAMINE MALEATE 0.124 MG,0.124,mg,1,mL,0.124 mg/mL,0.124,0.124 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00028,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 2.25 MG,2.25,mg,1,mL,2.25 mg/mL,2.25,2.25 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00029,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 10 MG,10,mg,1,mL,10 mg/mL,10,10 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00029,sub_tfda_2820000450,CAFFEINE ANHYDROUS,caffeine anhydrous,caffeine anhydrous,EACH ML CONTAINS: CAFFEINE ANHYDROUS 1.65 MG,1.65,mg,1,mL,1.65 mg/mL,1.65,1.65 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00029,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.08 MG,0.08,mg,1,mL,0.08 mg/mL,0.08,0.08 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00029,sub_tfda_4800001420,GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN),guaiacol glyceryl ether (eq to guaifenesin),guaiacol glyceryl ether (eq to guaifenesin),EACH ML CONTAINS: GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN) 2.75 MG,2.75,mg,1,mL,2.75 mg/mL,2.75,2.75 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00030,sub_tfda_0400001210,CYPROHEPTADINE HCL,cyproheptadine hcl,cyproheptadine hcl,EACH ML CONTAINS: CYPROHEPTADINE HCL 0.4 MG,0.4,mg,1,mL,0.4 mg/mL,0.4,0.4 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00031,sub_tfda_4800001430,GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE),guaiacol glycolate (eq to glyceryl guaiacolate),guaiacol glycolate (eq to glyceryl guaiacolate),EACH ML CONTAINS: GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE) 20 MG,20,mg,1,mL,20 mg/mL,20,20 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00032,sub_tfda_2808000100,ACETAMINOPHEN (EQ TO PARACETAMOL),acetaminophen (eq to paracetamol),acetaminophen (eq to paracetamol),EACH 1ML CONTAINS: ACETAMINOPHEN (EQ TO PARACETAMOL) 21.667000 MG,21.667,mg,1,mL,21.667 mg/mL,21.667,21.667 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00032,sub_tfda_1212002610,PSEUDOEPHEDRINE HCL,pseudoephedrine hcl,pseudoephedrine hcl,EACH 1ML CONTAINS: PSEUDOEPHEDRINE HCL 2.000000 MG,2,mg,1,mL,2 mg/mL,2,2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00032,sub_tfda_0400000810,CHLORPHENIRAMINE MALEATE,chlorpheniramine maleate,chlorpheniramine maleate,EACH 1ML CONTAINS: CHLORPHENIRAMINE MALEATE 0.133000 MG,0.133,mg,1,mL,0.133 mg/mL,0.133,0.133 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00032,sub_tfda_4800001020,DEXTROMETHORPHAN HCL,dextromethorphan hcl,dextromethorphan hcl,EACH 1ML CONTAINS: DEXTROMETHORPHAN HCL 1.000000 MG,1,mg,1,mL,1 mg/mL,1,1 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
oral_liquid_00033,sub_tfda_4010000300,LACTULOSE,lactulose,lactulose,EACH ML CONTAINS : LACTULOSE (1293.2MG) 666 MG,1293.2,mg,1,mL,1293.2 mg/mL,1293.2,1293.2 mg/mL,parsed_per_ml,parsed,explicit_volume_basis,high,active,confirmed,tfda_open_data_info43_cached_20260711
