review_id,license_number,product_id,issue_type,raw_value,standard_value,source,reason
review_leaflet_0413,衛署藥製字第007715號,eye_formal_427,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0414,衛署藥製字第057970號,eye_formal_428,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0415,衛署藥製字第045650號,eye_formal_429,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0416,衛署藥製字第045676號,eye_formal_430,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0417,衛部藥製字第058057號,eye_formal_431,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0418,衛部藥製字第058058號,eye_formal_432,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0419,衛署藥製字第036694號,eye_formal_434,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0420,衛署藥製字第045731號,eye_formal_435,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0421,衛署藥輸字第007107號,eye_formal_436,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0422,衛署藥製字第045960號,eye_formal_437,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0423,衛署藥製字第029244號,eye_formal_438,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0424,衛署藥製字第049750號,eye_formal_439,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0425,衛署藥製字第026468號,eye_formal_440,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0426,衛署藥製字第026604號,eye_formal_441,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0427,衛署藥輸字第012714號,eye_formal_442,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0428,衛署藥製字第029343號,eye_formal_443,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0429,衛署藥製字第049908號,eye_formal_444,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0430,衛署藥製字第020441號,eye_formal_445,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0431,衛部藥製字第058319號,eye_formal_447,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0432,衛署藥輸字第022540號,eye_formal_448,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0433,衛部藥製字第058331號,eye_formal_449,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0434,衛部藥製字第061858號,eye_formal_450,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0435,衛署藥製字第000015號,eye_formal_451,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0436,衛署藥製字第037866號,eye_formal_452,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0437,衛署藥製字第043184號,eye_formal_453,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0438,衛署藥製字第038111號,eye_formal_454,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0439,衛署藥製字第038113號,eye_formal_455,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0440,衛部藥製字第061879號,eye_formal_456,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0441,衛部藥製字第061901號,eye_formal_457,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0442,衛部藥製字第060428號,eye_formal_458,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0443,衛署藥製字第032135號,eye_formal_459,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0444,衛署藥製字第032136號,eye_formal_460,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0445,衛部藥輸字第028893號,eye_formal_461,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0446,衛署藥製字第043540號,eye_formal_462,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0447,衛署藥製字第043543號,eye_formal_463,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0448,衛署藥製字第032283號,eye_formal_464,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0449,衛署藥製字第032284號,eye_formal_465,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0450,衛署藥製字第043601號,eye_formal_466,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0451,衛署藥製字第052569號,eye_formal_467,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0452,衛署藥製字第043642號,eye_formal_468,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0453,衛部藥製字第061962號,eye_formal_469,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0454,衛署藥製字第043667號,eye_formal_470,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0455,衛部藥製字第058791號,eye_formal_471,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0456,衛署藥製字第047398號,eye_formal_472,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0457,衛署藥製字第043912號,eye_formal_473,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0458,衛署藥製字第055277號,eye_formal_474,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0459,衛署藥製字第047521號,eye_formal_475,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0460,衛署藥製字第039345號,eye_formal_476,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0461,衛署藥製字第047641號,eye_formal_477,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0462,衛署藥製字第039577號,eye_formal_478,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0463,衛署藥製字第044164號,eye_formal_479,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0464,衛部藥製字第058985號,eye_formal_480,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0465,衛署藥製字第044208號,eye_formal_481,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0466,衛部藥輸字第028016號,eye_formal_482,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0467,衛部藥製字第062141號,eye_formal_483,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0468,衛署藥製字第047990號,eye_formal_484,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0469,衛署藥製字第048005號,eye_formal_485,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0470,衛署藥製字第034071號,eye_formal_486,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0471,衛署藥製字第044503號,eye_formal_487,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0472,衛署藥製字第048195號,eye_formal_488,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0473,衛署藥製字第048251號,eye_formal_489,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0474,衛部藥製字第059293號,eye_formal_490,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0475,衛部藥製字第059294號,eye_formal_491,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
review_leaflet_0476,衛署藥製字第048314號,eye_formal_492,leaflet_or_optional_data_unavailable,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV,,enrichment review,leaflet_unavailable: no official leaflet URL recorded in existing formal product CSV; core data retained from structured CSV
