ingredient_id,ingredient_inn,ingredient_zh,indication_id,indication_standard,product_count,license_count,active_license_count,product_names,license_numbers,evidence_source,last_updated
ING0055,Ketoprofen,,IND0158,外傷之腫脹,1,1,1,"""生春"" 貼痠克痛貼布 (可多普洛菲)",衛署藥製字第045598號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0055,Ketoprofen,,IND0159,疼痛等諸症狀之鎮痛,1,1,1,"""生春"" 貼痠克痛貼布 (可多普洛菲)",衛署藥製字第045598號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0158,外傷之腫脹,6,6,5,"""得生""達那芬藥布(油性基劑);""生春"" 伏痛貼布 (氟白普洛芬);""立康"" 敷炎痛貼布(氟白普洛芬);""美立堅""免普芬貼布(氟白普洛芬);伏痛普珞藥布（油性基劑）;岐黃痠痛貼藥膠布(氟白普洛芬)",衛署藥製字第045599號;衛署藥製字第046459號;衛署藥製字第047645號;衛署藥製字第048658號;衛署藥製字第049848號;衛署藥製字第056771號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0051,風濕,4,7,3,“德山”溫感辣椒膏藥膠布;德國辣椒標風濕膏藥;德國辣椒標風濕膏藥(溫和);德國辣椒標風濕膏藥（溫和）,衛署藥製字第046464號;衛署藥製字第046467號;衛署藥製字第049771號;衛署藥輸字第016216號;衛署藥輸字第016994號;衛署藥輸字第018673號;衛署藥輸字第018674號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0026,Capsicum,,IND0160,坐骨神經痛之緩解,4,7,3,“德山”溫感辣椒膏藥膠布;德國辣椒標風濕膏藥;德國辣椒標風濕膏藥(溫和);德國辣椒標風濕膏藥（溫和）,衛署藥製字第046464號;衛署藥製字第046467號;衛署藥製字第049771號;衛署藥輸字第016216號;衛署藥輸字第016994號;衛署藥輸字第018673號;衛署藥輸字第018674號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0051,風濕,4,7,3,“德山”溫感辣椒膏藥膠布;德國辣椒標風濕膏藥;德國辣椒標風濕膏藥(溫和);德國辣椒標風濕膏藥（溫和）,衛署藥製字第046464號;衛署藥製字第046467號;衛署藥製字第049771號;衛署藥輸字第016216號;衛署藥輸字第016994號;衛署藥輸字第018673號;衛署藥輸字第018674號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0001,Zinc Oxide,,IND0160,坐骨神經痛之緩解,4,7,3,“德山”溫感辣椒膏藥膠布;德國辣椒標風濕膏藥;德國辣椒標風濕膏藥(溫和);德國辣椒標風濕膏藥（溫和）,衛署藥製字第046464號;衛署藥製字第046467號;衛署藥製字第049771號;衛署藥輸字第016216號;衛署藥輸字第016994號;衛署藥輸字第018673號;衛署藥輸字第018674號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0161,肌肉痠痛,1,1,0,奔肌滲透止痛貼,衛署藥製字第047605號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0161,肌肉痠痛,1,1,0,奔肌滲透止痛貼,衛署藥製字第047605號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0161,肌肉痠痛,1,1,0,奔肌滲透止痛貼,衛署藥製字第047605號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0162,跌打損傷,14,15,3,"""大協"" 紓得好貼布;三箭水性鎮痛藥膏布;吉品貼布;大正愛舒酸痛貼布;快舒服－優貼布劑;撒隆適布;撒隆適布肌兒帕奇貼片;敵疼貼布;日本三笠溫感藥膠布;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布;脫酸寧藥膠布;藤澤藥膠布",衛署藥製字第047842號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第019142號;衛署藥輸字第019787號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第020601號;衛署藥輸字第021138號;衛署藥輸字第022068號;衛署藥輸字第022347號;衛署藥輸字第022519號;衛署藥輸字第022601號;衛署藥輸字第023545號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0162,跌打損傷,13,13,2,"""大協"" 紓得好貼布;三箭水性鎮痛藥膏布;吉品貼布;好克斯貼布;快舒服－優貼布劑;撒隆適布;撒隆適布肌兒帕奇貼片;敵疼貼布;日本三笠溫感藥膠布;日本三笠藥膠布Ｇ;脫酸寧藥膠布;膚克舒貼布;藤澤藥膠布",衛署藥製字第047842號;衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018582號;衛署藥輸字第018709號;衛署藥輸字第019142號;衛署藥輸字第019787號;衛署藥輸字第019788號;衛署藥輸字第020565號;衛署藥輸字第022068號;衛署藥輸字第022347號;衛署藥輸字第022519號;衛署藥輸字第023545號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0162,跌打損傷,7,8,2,三箭水性鎮痛藥膏布;大正愛舒酸痛貼布;撒隆適布;撒隆適布肌兒帕奇貼片;日本三笠藥膠布Ｇ;日本祐德巴斯貼布劑;曼秀雷敦熱力酸痛藥布,衛署藥製字第047842號;衛署藥輸字第019787號;衛署藥輸字第020601號;衛署藥輸字第021138號;衛署藥輸字第022347號;衛署藥輸字第022601號;衛署藥輸字第023545號;衛部藥製字第059851號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0063,Tocopherol (Acetate Alpha Dl- ),,IND0027,腰痛,1,1,0,三箭水性鎮痛藥膏布,衛署藥製字第047842號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0063,Tocopherol (Acetate Alpha Dl- ),,IND0026,關節痛,1,1,0,三箭水性鎮痛藥膏布,衛署藥製字第047842號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0063,Tocopherol (Acetate Alpha Dl- ),,IND0029,筋肉痛,1,1,0,三箭水性鎮痛藥膏布,衛署藥製字第047842號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0063,Tocopherol (Acetate Alpha Dl- ),,IND0162,跌打損傷,1,1,0,三箭水性鎮痛藥膏布,衛署藥製字第047842號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0063,Tocopherol (Acetate Alpha Dl- ),,IND0003,肩膀酸痛,1,1,0,三箭水性鎮痛藥膏布,衛署藥製字第047842號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0063,Tocopherol (Acetate Alpha Dl- ),,IND0079,筋肉疲勞,1,1,0,三箭水性鎮痛藥膏布,衛署藥製字第047842號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0120,變形性關節炎,1,1,1,人生非比波芬酸痛貼布,衛署藥製字第048448號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0163,上腕骨上踝炎,1,1,1,佛比普珞芬貼片,衛署藥製字第048783號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0157,肌腱,1,1,1,〝英全〞富比芬水性貼布 (氟白普洛芬),衛署藥製字第048799號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0129,腱鞘炎,1,1,1,〝英全〞富比芬水性貼布 (氟白普洛芬),衛署藥製字第048799號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0130,上腕骨關節炎,1,1,1,〝英全〞富比芬水性貼布 (氟白普洛芬),衛署藥製字第048799號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0164,外傷之腫脹疼痛等諸症狀之鎮痛,1,1,1,〝英全〞富比芬水性貼布 (氟白普洛芬),衛署藥製字第048799號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0056,Flurbiprofen,,IND0165,上脕骨上髁炎,1,1,1,〝國品〞貼痛安藥膠布,衛署藥製字第049208號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0064,Lidocaine,,IND0166,用於緩解皰疹後神經痛(Post-herpetic Neuralgia),6,6,5,"""意欣""利多卡因貼片5%;""真富""剋疼貼片;""護民""消疼貼貼片5%;安疼片5%;美帝貼片5%;遠疼貼貼片 5%",衛署藥製字第049320號;衛部藥製字第058054號;衛部藥製字第058223號;衛部藥製字第059291號;衛部藥製字第060505號;衛部藥製字第060998號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0064,Lidocaine,,IND0167,使用部位僅限於未受損的皮膚,7,7,5,"""意欣""利多卡因貼片5%;""真富""剋疼貼片;""護民""消疼貼貼片5%;安疼片5%;寧絡貼5%貼布;美帝貼片5%;遠疼貼貼片 5%",衛署藥製字第049320號;衛部藥製字第058054號;衛部藥製字第058223號;衛部藥製字第059291號;衛部藥製字第060505號;衛部藥製字第060998號;衛部藥輸字第026267號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0114,凍傷,1,1,1,〝德山〞運動巴斯藥膠布,衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0114,凍傷,1,1,1,〝德山〞運動巴斯藥膠布,衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0011,Phellodendron Extract,,IND0111,骨折痛,1,1,1,〝德山〞運動巴斯藥膠布,衛署藥製字第049460號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0002,Camphor,,IND0168,筋肉傷,1,1,1,〝國品〞療舒貼藥膠布,衛署藥製字第049614號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0168,筋肉傷,1,1,1,〝國品〞療舒貼藥膠布,衛署藥製字第049614號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0168,筋肉傷,1,1,1,〝國品〞療舒貼藥膠布,衛署藥製字第049614號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0033,Tocopherol Acetate Alpha Dl-,,IND0168,筋肉傷,1,1,1,〝國品〞療舒貼藥膠布,衛署藥製字第049614號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0065,Fentanyl,,IND0169,需要使用類鴉片製劑控制的慢性疼痛和頑固性疼痛,19,20,16,"""比利時嬌生"" 吩坦尼穿皮貼片劑１００微公克/小時;""比利時嬌生"" 吩坦尼穿皮貼片劑２５微公克/小時;“楊森”多瑞喜穿皮貼片劑 100 微公克/小時;“楊森”多瑞喜穿皮貼片劑 12 微公克/小時;“楊森”多瑞喜穿皮貼片劑 25 微公克/小時;“楊森”多瑞喜穿皮貼片劑 50 微公克/小時;“楊森”多瑞喜穿皮貼片劑 75 微公克/小時;“管制藥品廠”吩坦尼基質型穿皮貼片劑25微公克/小時;“管制藥品廠”吩坦尼穿皮貼片劑 25 微公克/小時;“管制藥品廠”吩坦尼穿皮貼片劑12.5 微公克/小時;“管制藥品廠”吩坦尼穿皮貼片劑50微公克/小時;“管制藥品廠”吩坦尼穿皮貼片劑75微公克/小時;”漢姆”吩坦尼穿皮貼片劑 25 微公克/小時;〝比利時嬌生〞吩坦尼穿皮貼皮劑５０微公克/小時;歐必德穿皮貼片劑 100微公克/小時;歐必德穿皮貼片劑 12微公克/小時;歐必德穿皮貼片劑 25微公克/小時;歐必德穿皮貼片劑 50微公克/小時;歐必德穿皮貼片劑 75微公克/小時",衛署藥製字第050018號;衛署藥製字第051717號;衛署藥輸字第022898號;衛署藥輸字第022899號;衛署藥輸字第022901號;衛署藥輸字第024797號;衛署藥輸字第024840號;衛署藥輸字第024841號;衛署藥輸字第024842號;衛署藥輸字第024870號;衛署藥輸字第024889號;衛部藥製字第061539號;衛部藥製字第061540號;衛部藥製字第061910號;衛部藥製字第062068號;衛部藥輸字第027656號;衛部藥輸字第027657號;衛部藥輸字第027658號;衛部藥輸字第027659號;衛部藥輸字第027660號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0066,Polyvinyl Acetate,,IND0170,假牙安定劑,1,1,0,革義齒妥硬膏劑,衛署藥輸字第005386號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0067,Nitroglycerin,,IND0171,預防及治療冠狀動脈疾病引起之狹心症發作,4,4,1,奈妥心１０號軟片;安貼穿皮吸收系統０．２公絲/小時;耐妥心５號軟片;護心貼片,衛署藥輸字第010671號;衛署藥輸字第018261號;衛署藥輸字第018441號;衛署藥輸字第021117號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0067,Nitroglycerin,,IND0172,預防或治療冠狀動脈疾病引起之狹心症,2,2,0,寧受定硬膏３２公絲;寧受定穿皮貼片劑３２公絲,衛署藥輸字第011599號;衛署藥輸字第020189號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0067,Nitroglycerin,,IND0173,預防或治療冠狀動脈疾病引起久狹心症,2,2,0,寧受定硬膏１６公絲;寧受定穿皮貼片劑１６公絲,衛署藥輸字第011665號;衛署藥輸字第020188號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0062,Scopolamine,,IND0174,預防暈動病引起之眩暈,1,1,0,克暈貼片,衛署藥輸字第012884號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0068,Fluocinolone Acetonide,,IND0041,濕疹,1,2,0,膚瘡隱膠帶,衛署藥輸字第013381號;衛署藥輸字第019053號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0068,Fluocinolone Acetonide,,IND0175,接觸性或皮脂溢出性皮膚炎,1,2,0,膚瘡隱膠帶,衛署藥輸字第013381號;衛署藥輸字第019053號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0068,Fluocinolone Acetonide,,IND0176,剝落性皮膚炎,1,2,0,膚瘡隱膠帶,衛署藥輸字第013381號;衛署藥輸字第019053號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0068,Fluocinolone Acetonide,,IND0177,牛皮癬,1,2,0,膚瘡隱膠帶,衛署藥輸字第013381號;衛署藥輸字第019053號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0068,Fluocinolone Acetonide,,IND0178,皮膚搔癢症,1,2,0,膚瘡隱膠帶,衛署藥輸字第013381號;衛署藥輸字第019053號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0067,Nitroglycerin,,IND0179,預防及治療冠狀和動脈疾病引起之狹心症發作,1,1,0,護心貼片１０,衛署藥輸字第015365號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0067,Nitroglycerin,,IND0180,預防狹心症之發作,1,1,0,恩得息護心貼片,衛署藥輸字第017242號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0069,Triamcinolone Acetonide,,IND0181,口腔粘膜潰瘍之緩解,1,1,0,艾福達治錠,衛署藥輸字第017471號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0017,Glycol Salicylate,,IND0031,挫傷,1,1,0,脫酸寧透明藥布,衛署藥輸字第018206號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0143,撞傷,4,4,1,痛貼貼溫感貼片劑;痛貼貼貼片劑;脫酸寧涼藥布;脫酸寧透明藥布,衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0031,挫傷,4,4,1,痛貼貼溫感貼片劑;痛貼貼貼片劑;脫酸寧涼藥布;脫酸寧透明藥布,衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第025000號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0029,筋肉痛,3,3,0,好克斯貼布;脫酸寧涼藥布;脫酸寧透明藥布,衛署藥輸字第018206號;衛署藥輸字第018627號;衛署藥輸字第018709號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0079,筋肉疲勞,5,5,0,好克斯貼布;脫酸寧藥膠布;脫酸寧透明藥布;膚克舒貼布;藤澤藥膠布,衛署藥輸字第018206號;衛署藥輸字第018359號;衛署藥輸字第018582號;衛署藥輸字第018709號;衛署藥輸字第020565號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0111,骨折痛,1,1,0,脫酸寧透明藥布,衛署藥輸字第018206號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0114,凍傷,1,1,0,脫酸寧透明藥布,衛署藥輸字第018206號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0182,筋肉痠痛,2,2,0,脫酸寧藥膠布;膚克舒貼布,衛署藥輸字第018359號;衛署藥輸字第018582號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0023,Mentha Oil,,IND0162,跌打損傷,5,5,0,好克斯貼布;日本三笠藥膠布Ｇ;脫酸寧藥膠布;膚克舒貼布;藤澤藥膠布,衛署藥輸字第018359號;衛署藥輸字第018582號;衛署藥輸字第018709號;衛署藥輸字第019787號;衛署藥輸字第020565號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0182,筋肉痠痛,1,1,0,脫酸寧藥膠布,衛署藥輸字第018359號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0007,Methyl salicylate,,IND0162,跌打損傷,5,5,0,好克斯貼布;快舒服－優貼布劑;敵疼貼布;日本三笠溫感藥膠布;脫酸寧藥膠布,衛署藥輸字第018359號;衛署藥輸字第018494號;衛署藥輸字第018709號;衛署藥輸字第019142號;衛署藥輸字第019788號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0003,Menthol,,IND0182,筋肉痠痛,1,1,0,脫酸寧藥膠布,衛署藥輸字第018359號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0182,筋肉痠痛,1,1,0,脫酸寧藥膠布,衛署藥輸字第018359號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
ING0005,Thymol,,IND0079,筋肉疲勞,2,2,0,日本三笠溫感藥膠布;脫酸寧藥膠布,衛署藥輸字第018359號;衛署藥輸字第019788號,Aggregated from TFDA license indication and ingredient fields,2026-07-11
