license_no,chinese_name,english_name,indication_raw,indication_id,indication_standard,mapping_method,confidence,review_status,source_url,notes
衛署藥製字第022741號,舒百達藥膠布,"SU BI DA PLASTER ""N.H.""",扭傷、關節痛、神經痛、腰痛、肩膀酸痛、肌肉酸痛,IND0103,肌肉酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023549號,辣椒膏３％,"POROUS CAPSICUM PLASTER 3% ""HOMG JIAU PAI""",暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0049,肩膀痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0012,肌肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0105,背痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0066,關節風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第023884號,寶安藥膠布,"BAO AN PLASTER ""S.Y.""",扭傷、肩膀痛、肌肉痛、腰痛、背痛、神經痛、關節風濕痛、關節痛等疾患之消炎、鎮痛,IND0106,關節痛等疾患之消炎,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027371號,舒可達藥膠布,"SU KER DAR PLASTER ""N.H.""",神經痛、關節痛、腰痛、肩膀酸痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027371號,舒可達藥膠布,"SU KER DAR PLASTER ""N.H.""",神經痛、關節痛、腰痛、肩膀酸痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027371號,舒可達藥膠布,"SU KER DAR PLASTER ""N.H.""",神經痛、關節痛、腰痛、肩膀酸痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027371號,舒可達藥膠布,"SU KER DAR PLASTER ""N.H.""",神經痛、關節痛、腰痛、肩膀酸痛,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027399號,舒必達藥膠布,"SU BI DAR PLASTER ""N.H.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027399號,舒必達藥膠布,"SU BI DAR PLASTER ""N.H.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027399號,舒必達藥膠布,"SU BI DAR PLASTER ""N.H.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027399號,舒必達藥膠布,"SU BI DAR PLASTER ""N.H.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027399號,舒必達藥膠布,"SU BI DAR PLASTER ""N.H.""",神經痛、關節痛、肩膀酸痛、扭傷、腰痛,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0003,肩膀酸痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0029,筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0015,扭傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0030,風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第027581號,"""德山""祛酸痛藥膠布","Cyu Suan Tong Plaster ""Dersan""",關節痛、神經痛、肩膀酸痛、筋肉痛、扭傷、腰痛、風濕痛、筋骨疲勞。,IND0028,筋骨疲勞,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第028231號,"""德山""祛風濕藥膠布","Cyu Fong Shih Plaster""Dersan""",神經痛、關節痛、風濕、打撲傷、腰痛、齒痛。,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第028231號,"""德山""祛風濕藥膠布","Cyu Fong Shih Plaster""Dersan""",神經痛、關節痛、風濕、打撲傷、腰痛、齒痛。,IND0026,關節痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第028231號,"""德山""祛風濕藥膠布","Cyu Fong Shih Plaster""Dersan""",神經痛、關節痛、風濕、打撲傷、腰痛、齒痛。,IND0051,風濕,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第028231號,"""德山""祛風濕藥膠布","Cyu Fong Shih Plaster""Dersan""",神經痛、關節痛、風濕、打撲傷、腰痛、齒痛。,IND0063,打撲傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第028231號,"""德山""祛風濕藥膠布","Cyu Fong Shih Plaster""Dersan""",神經痛、關節痛、風濕、打撲傷、腰痛、齒痛。,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第028231號,"""德山""祛風濕藥膠布","Cyu Fong Shih Plaster""Dersan""",神經痛、關節痛、風濕、打撲傷、腰痛、齒痛。,IND0064,齒痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第029185號,"""德山""辣椒藥膠布","Capsicum Plaster""Dersan""",暫時緩解局部疼痛。,IND0104,暫時緩解局部疼痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0099,（筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0030,風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0011,腰酸背痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0093,坐骨神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032109號,貼可藥膠布,"TUKP PAP ""TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0101,關節痛）,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0099,（筋肉痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0027,腰痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0001,神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0030,風濕痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0011,腰酸背痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0093,坐骨神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032110號,美帝喜布藥膠布,"MEDISHEET PAP "" TEH SENG""",消炎、鎮痛（筋肉痛、腰痛、神經痛、風濕痛、腰酸背痛、坐骨神經痛、關節痛）,IND0101,關節痛）,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032919號,"""得生""安可巴斯",Anko Pass “Teh Seng”,消炎、鎮痛（神經痛、挫傷、打撲傷、關節痛、腰痛、肌肉痛）,IND0107,（神經痛,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032919號,"""得生""安可巴斯",Anko Pass “Teh Seng”,消炎、鎮痛（神經痛、挫傷、打撲傷、關節痛、腰痛、肌肉痛）,IND0031,挫傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
衛署藥製字第032919號,"""得生""安可巴斯",Anko Pass “Teh Seng”,消炎、鎮痛（神經痛、挫傷、打撲傷、關節痛、腰痛、肌肉痛）,IND0063,打撲傷,RULE_BASED,MEDIUM,OFFICIAL_STRUCTURED_DATA_REVIEWED,https://data.fda.gov.tw/opendata/exportDataList.do?method=ExportData&InfoId=36&logType=5,規則拆解；需人工抽樣確認標準文字是否過度切分
